GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RNF14	889.1146978	0.303447331	0.107178167	2.830429067	0.004648562	0.022391098
DNASE1L1	172.9514088	-0.011116701	0.157670197	-0.081410544	0.935115464	0.969243494
DDX11	215.2268587	-0.48701681	0.149367244	-3.276186453	0.001052191	0.00630749
HEBP1	1390.641583	0.374575986	0.116983219	3.198970155	0.001379194	0.007982765
GPRC5A	582.9674849	-0.15005652	0.156414617	-0.949994318	0.34211514	0.567985331
MAMLD1	1100.183688	0.3448898	0.116807994	2.960519916	0.003071203	0.01580837
CD6	0	NA	NA	NA	NA	NA
TACC3	70.35483146	0.123938942	0.221463151	0.575469644	0.564973715	0.760219246
UFL1	882.299746	-0.111195264	0.106651171	-1.043598328	0.296671267	0.524489811
POLA2	159.9289441	-0.205280884	0.154492377	-1.317734435	0.187592563	0.391009806
ZC3H3	452.0750422	0.012852913	0.120010853	0.12097814	0.90370835	0.954114637
CAPN1	3456.142865	0.259869475	0.083904023	3.098181001	0.001947125	0.010702675
ACP3	15.56890183	-0.41591452	0.360279218	-1.166986049	0.243216004	0.461377686
MDH1	1493.32899	-0.075655029	0.082661728	-0.914641691	0.360379764	0.586214455
SLC30A9	1313.735059	0.124148467	0.093001765	1.330647692	0.183304962	0.384846772
MTMR11	568.5893983	-0.439381055	0.117689456	-3.744813407	0.000180528	0.001345002
COX15	631.3036664	-0.088033618	0.100256343	-0.87705827	0.380454989	0.605378552
CCDC88C	5.664136336	0.240567019	0.372144112	0.46665834	0.64074434	0.813220385
YAF2	230.3782064	0.375443822	0.165151758	2.267449196	0.023362799	0.0832763
ZMYND11	2171.181811	-0.035013339	0.078944759	-0.443499892	0.657404197	0.824814125
WAS	4.784320979	-0.549343752	0.370712789	-1.572426578	0.115851655	0.278371971
DPEP1	1.488092033	0.480523179	0.26436233	2.067443948	0.038692341	NA
BID	325.9093637	-0.000777286	0.122062567	-0.005372292	0.995713552	0.997554868
MATR3	6869.290717	-0.150171213	0.077129772	-1.947133607	0.051518719	0.153678493
NPC1L1	17.5706515	-1.647424061	0.357778376	-4.598665391	4.25E-06	4.62E-05
XYLT2	672.0922952	0.040476534	0.103101327	0.390090345	0.696469742	0.847838439
RGPD5	1191.071381	-0.210499433	0.092129398	-2.28125916	0.022533116	0.080928504
STMN4	0.823654118	0.222033255	0.23282438	1.054640282	0.291589873	NA
NUDCD3	1604.708627	0.023271842	0.089303998	0.260046442	0.79482795	0.90130872
ISL1	0	NA	NA	NA	NA	NA
CHDH	92.37722224	-1.797148143	0.232856955	-7.608370684	2.78E-14	9.16E-13
IL20RA	10.38675102	-0.613111535	0.3658739	-1.794853445	0.072677053	0.197859983
CLCA1	0.275691738	0.007560358	0.152128056	0.06281444	0.949914267	NA
CLCA4	0.122463467	-0.023492652	0.152128056	-0.141684586	0.887329151	NA
GLT8D1	1568.082579	0.07606282	0.088294186	0.859218129	0.390220183	0.614789473
ATP2C1	2762.706842	-0.152645917	0.090986139	-1.677417023	0.093460963	0.23748424
IGF1	839.6798775	-0.43772865	0.160336566	-2.872947335	0.004066619	0.019976195
SLC38A5	446.8785939	-0.931732976	0.186602834	-5.053032181	4.35E-07	5.64E-06
RALBP1	3348.244755	0.551882293	0.090245202	6.11535533	9.63E-10	1.89E-08
RUFY3	994.894289	-0.307772078	0.099220951	-3.100457323	0.001932221	0.010639477
CNTN1	46.06150827	0.33921422	0.256266539	1.338148378	0.180848073	0.381638312
SLC11A1	5.387636969	-0.008644898	0.373770792	0.008137624	0.993507187	0.996671688
WWTR1	2605.171459	0.10831353	0.084697797	1.280582967	0.200340186	0.406564307
AGPS	794.5123076	0.136012169	0.100155026	1.354648531	0.175529563	0.374258556
STEEP1	276.2384691	-0.108598787	0.12706972	-0.853437134	0.393416936	0.617755799
ATP1A2	673.7943819	-0.898263764	0.116632825	-7.66977916	1.72E-14	5.90E-13
TTC27	270.5184195	0.002448762	0.141457544	0.018623866	0.985141164	0.99174603
ZNF582	58.40576487	-0.077021781	0.237503267	-0.329357491	0.741885494	0.874031224
VSIG2	6.917829105	0.269465448	0.374680087	0.428711306	0.668133332	0.831293929
PHLDB1	2988.077377	0.342115931	0.109666238	3.113341641	0.001849818	0.010239897
MARCO	0.278979307	0.069666376	0.152128056	0.325844265	0.744542186	NA
CYP24A1	14.13087375	-2.107644413	0.370864393	-5.040632394	4.64E-07	5.96E-06
PRDM11	185.291858	0.379234452	0.174780567	2.146486453	0.031834188	0.106086788
SYT13	0	NA	NA	NA	NA	NA
SNAI2	3026.667961	0.075383639	0.258824268	0.164921205	0.869006002	0.938116296
CD74	44.20151139	-0.568639096	0.254026867	-2.181053916	0.029179429	0.099100905
HGF	1200.655669	-0.947833988	0.132549342	-7.149237515	8.73E-13	2.43E-11
ZRANB1	2081.490556	0.904931976	0.101365378	8.931323266	4.21E-19	2.27E-17
NCDN	1039.154275	-0.498733806	0.09627379	-5.186116993	2.15E-07	2.96E-06
ADGRA2	7874.406755	-0.330494836	0.11374831	-2.910256667	0.003611321	0.018104135
CCT8L1P	0.242733978	-0.054545661	0.152128056	-0.324527865	0.74553843	NA
ZFP64	310.744625	-0.288360112	0.151472452	-1.912192363	0.055851525	0.162818988
MNAT1	177.5611589	0.057410275	0.159271509	0.366224828	0.714197317	0.859627921
SAMD4A	3108.554267	1.180754683	0.090341125	13.0679481	5.02E-39	8.81E-37
RUNX3	97.29974082	0.349646932	0.20871747	1.716454406	0.086078906	0.223068071
MRE11	346.5673847	0.048757712	0.119008584	0.409362782	0.682273448	0.840104684
PLEKHB1	14.54565296	-0.278044752	0.347180375	-0.839728667	0.401060537	0.624615983
SERPINB1	622.9301994	0.578957957	0.107086034	5.40923911	6.33E-08	9.61E-07
CYP3A43	0.132012745	0.038613367	0.152128056	0.238145893	0.811767941	NA
SLC7A9	1.260904635	-0.027534205	0.28640937	-0.022497498	0.982051108	NA
SPAST	499.3863446	0.069524584	0.116554243	0.590307197	0.554984715	0.751725329
NRXN3	36.00001158	1.416835307	0.318393872	4.437355038	9.11E-06	9.28E-05
OSBPL5	1368.273909	0.396334552	0.097749834	4.046685623	5.19E-05	0.000442322
AQR	1161.018887	0.214413257	0.095155898	2.251263778	0.024368836	0.086076393
CPS1	323.6348326	-0.302248755	0.121379426	-2.480864377	0.013106423	0.05249788
C8B	0	NA	NA	NA	NA	NA
FHL1	10412.25919	0.49998766	0.081732825	6.118495517	9.45E-10	1.85E-08
RTF2	1456.887315	0.092370882	0.100334267	0.918102186	0.35856537	0.584577877
GABRA1	0	NA	NA	NA	NA	NA
NLRP2	0.434498856	0.009463915	0.174138294	0.062255303	0.950359523	NA
SLC45A4	149.3996217	0.249259504	0.158786611	1.559185931	0.11895238	0.284436809
RNF10	2671.0847	0.268798776	0.077804625	3.455195816	0.000549893	0.003603497
ZNF839	178.7841085	-0.185986166	0.163012536	-1.139104002	0.254659778	0.475103332
ZDHHC6	676.1012397	0.183557299	0.098955145	1.855025709	0.063592555	0.180098176
GRAMD1B	82.06445044	-0.626152738	0.221627726	-2.910435241	0.003609258	0.018099604
RNH1	4824.201098	0.145578223	0.096041342	1.523376018	0.127664658	0.299296097
NDUFS1	1606.999725	0.117580233	0.090191821	1.304327633	0.192121897	0.396376741
RB1CC1	2808.841611	0.116276215	0.113234147	1.02569642	0.305034703	0.533238768
ERP44	1405.716608	0.218752836	0.087663591	2.494288704	0.012620984	0.050993349
ALAS1	961.6526369	-0.269108941	0.093644052	-2.874664724	0.004044567	0.019886638
BIRC3	56.26864123	0.443228532	0.264094718	1.558637903	0.119082107	0.28464506
AKAP11	1877.873011	-0.057993249	0.082667523	-0.703086517	0.482001834	0.695200946
GLRX2	91.29620728	0.233291978	0.207593389	1.114844395	0.264917108	0.488077579
SNAPC1	233.5373114	0.695106605	0.137740876	5.041756306	4.61E-07	5.94E-06
DERA	481.72068	0.307031242	0.105945239	2.898054446	0.003754854	0.018661935
STRAP	2026.14166	0.270839065	0.09328383	2.906697033	0.003652668	0.018238329
ABCC2	15.06185874	0.238829448	0.344790008	0.613369346	0.53963215	0.74076087
DEF6	5.376631904	-0.162340321	0.373842347	-0.379666638	0.704192888	0.852455515
PLEKHO1	706.0116123	0.397528917	0.099073966	4.007781801	6.13E-05	0.000511561
GCLM	1930.178232	1.189744083	0.114418448	10.38130416	3.02E-25	2.77E-23
UBR2	1337.686659	0.122397953	0.093173438	1.312027197	0.189510958	0.393380716
EHD2	11749.58991	0.167607443	0.074858437	2.238786958	0.025169781	0.08842549
DEPDC1	16.25517533	-0.218740748	0.332633495	-0.697861638	0.485263727	0.697650374
CCDC28A	225.7964032	0.154147384	0.167981867	0.913232722	0.361120157	0.586933952
RRAGD	6.848691057	0.355392876	0.374674535	0.791795322	0.428480031	0.651459854
HSF2	251.365869	-0.234405101	0.140798081	-1.663621075	0.096188178	0.242387378
PHF20	1478.947367	-0.118497935	0.09137155	-1.297643282	0.194409942	0.398569733
HSD17B6	169.7868846	-1.844621897	0.219295235	-8.180005116	2.84E-16	1.15E-14
NR1H3	397.6423116	0.145546028	0.14176054	1.02243495	0.306575086	0.535053724
TYMP	144.8687403	1.151587833	0.185860939	6.146203049	7.94E-10	1.56E-08
NCAPH2	333.1483125	-0.093284819	0.126683999	-0.738960924	0.459930726	0.677381704
TOMM34	766.0910114	-0.484090362	0.113573574	-4.247128759	2.17E-05	0.000203325
SEC63	3334.318723	-0.059512333	0.074904444	-0.79597135	0.426048688	0.649217049
KPNA6	1868.492104	0.141553385	0.084380432	1.677900464	0.093366532	0.237306602
VIM	29655.60526	-0.390493118	0.12954783	-3.034898712	0.002406165	0.012841651
RTEL1-TNFRSF6B	42.80059823	-0.284618867	0.299946533	-0.913485125	0.360987453	0.586839483
FAS	1099.112514	-0.055083677	0.101434789	-0.547099447	0.584310412	0.775097363
RNASET2	95.8959074	-0.411489441	0.193092544	-2.126562219	0.033456474	0.110315943
CD44	20392.84879	-0.183587852	0.100564218	-1.835410943	0.066444824	0.18572003
KCNG1	15.58517583	-0.45202912	0.348354397	-1.475634834	0.140041948	0.319628043
AGPAT4	343.9039395	-0.156796848	0.123713884	-1.269226879	0.204360157	0.411885417
SLAMF7	0.18702423	0.038613367	0.152128056	0.252243586	0.80085279	NA
BTN3A1	735.8280485	-0.877092029	0.103243717	-8.496052999	1.96E-17	8.83E-16
MIPEP	527.4789352	-0.337345458	0.125787498	-2.681269072	0.007334352	0.03265012
PRKCH	80.88186226	0.951527989	0.235927999	3.968598646	7.23E-05	0.000592953
INSRR	0.653944938	-0.154306568	0.200338223	-0.628679575	0.529558852	NA
IFNGR1	1441.84519	0.379343976	0.129447801	2.925575503	0.003438197	0.017370071
B4GALT7	439.4948583	-0.133739571	0.138161304	-0.977179534	0.328480278	0.555802169
SH2D2A	0.318417684	-0.024314729	0.152222459	-0.13189882	0.895064322	NA
VRK2	192.2184054	0.186463059	0.147428769	1.26361728	0.206367428	0.414700008
TNFRSF1B	519.7661392	0.790626181	0.171159919	4.657376612	3.20E-06	3.56E-05
VEZT	1187.019211	-0.003372026	0.08898638	-0.038995034	0.968894348	0.984401701
POU2F2	34.55768067	-1.63872706	0.291906996	-5.600411287	2.14E-08	3.50E-07
BRD9	568.6092943	0.013617868	0.112677377	0.117385986	0.906554189	0.955439712
SNX1	3497.380055	-0.077773364	0.073754994	-1.054785698	0.291523347	0.518774557
TBPL1	421.239882	-0.329941419	0.128633275	-2.563279547	0.010368853	0.043538586
BMAL2	251.5747449	-0.041807652	0.135634662	-0.313667559	0.753773542	0.880727844
BCLAF1	3236.255973	-0.052393293	0.078953944	-0.664229885	0.506543189	0.715918041
SLC39A9	1394.838953	-0.124565076	0.095943159	-1.301575447	0.193061558	0.397214802
ANK1	88.32505764	-0.203450265	0.223963886	-0.97550766	0.329308504	0.556545628
IBSP	0.622028079	-0.085842403	0.154585012	-0.044864589	0.964215242	NA
TFB1M	108.380605	-0.011834557	0.204067243	-0.046278583	0.963088209	0.981303873
RABEP1	1616.412941	-0.001000999	0.08670648	-0.012964983	0.98965573	0.994303795
HMGB3	588.2627651	-0.371509557	0.103126428	-3.598866035	0.000319608	0.002238114
NUP160	920.5978415	0.038407401	0.100144086	0.385259112	0.700045452	0.850269097
BAK1	179.6032925	0.116401418	0.151824792	0.758668937	0.448050623	0.667183993
MUSK	28.96165982	0.041182842	0.318102967	0.079385987	0.936725614	0.970244774
IKZF2	227.6328456	0.297521108	0.19748171	1.463555865	0.143315339	0.324914683
GRN	11087.39299	-0.190612235	0.070982142	-2.68689838	0.007211889	0.032204993
FAM13B	1130.208155	0.033110448	0.102231955	0.318994237	0.749730883	0.878333738
ARHGAP31	330.0430242	-0.68389068	0.127003843	-5.402211855	6.58E-08	9.96E-07
CENPQ	84.06099455	0.087470238	0.198341864	0.42751924	0.669001175	0.83176869
SARS1	2854.039081	-0.53342935	0.090118549	-5.920247867	3.21E-09	5.88E-08
RANBP3	1530.093314	-0.388481119	0.117407257	-3.309049617	0.000936132	0.005708178
ARID4A	654.6885137	-0.002471256	0.117498506	-0.02610441	0.97917406	0.98916206
EIPR1	208.2761879	0.038635676	0.187642643	0.221213216	0.824926419	0.917761213
PNPLA6	1251.428635	0.182820965	0.094895214	1.928879078	0.053745876	0.158477265
IFT88	222.3167717	-0.623675044	0.140172869	-4.447968747	8.67E-06	8.88E-05
ALG1	306.0700307	0.0391548	0.127580089	0.306189694	0.759460219	0.8831717
ZCCHC8	379.5479268	0.101889423	0.126685314	0.799775841	0.423840683	0.647431879
ABCF2	1271.459733	0.334881502	0.092789131	3.607594426	0.000309049	0.002172945
CHPF2	2219.822453	0.044247867	0.096351598	0.452102464	0.651195169	0.820284243
LRRC7	6.267302213	-0.22098758	0.374542868	-0.592354549	0.553613195	0.750388304
FUT8	1520.629101	-0.270114658	0.133848728	-2.019412499	0.043444363	0.134822572
UBA6	884.2402403	-0.239956213	0.107986447	-2.226111035	0.026006745	0.090571215
GAB2	1293.777067	0.356243712	0.112507527	3.160636391	0.001574249	0.008955727
ATP6V0A1	794.150071	0.413695597	0.135402167	3.032628939	0.002424335	0.012929787
PIAS1	624.5579602	-0.042740405	0.097655364	-0.435971851	0.662857153	0.828160437
SLC4A7	2319.553097	-0.916287603	0.095423266	-9.60056808	7.95E-22	5.57E-20
APBA2	103.0351219	0.013407083	0.200342446	0.002411206	0.998076137	0.998779684
MAP2K3	1146.592813	0.834636097	0.165119829	5.096815266	3.45E-07	4.58E-06
CLXN	6.541773892	-0.142121537	0.374575248	-0.49449879	0.620953961	0.799728755
TMSB10	12089.70827	-0.125442541	0.092119857	-1.360076395	0.17380575	0.372162235
ASTE1	105.5333546	-0.630192739	0.193188591	-3.265739784	0.001091785	0.006509858
RNF19A	755.5909201	0.187392225	0.104491304	1.78705823	0.073928078	0.200183954
PEX3	267.8843768	-0.398976116	0.128424146	-3.107551894	0.001886439	0.010417845
GABARAPL2	1401.812491	0.35874949	0.092062727	3.896402053	9.76E-05	0.000776286
MYOC	454.3470268	0.006373681	0.147166518	-0.043815982	0.965051087	0.982544143
SH3YL1	465.2207512	-0.45460972	0.117366666	-3.871772118	0.000108047	0.000849228
FAM136A	352.3340614	0.179120989	0.121879352	1.464819278	0.142970231	0.324367736
VCL	16781.00666	0.834871056	0.100396279	8.325017408	8.43E-17	3.60E-15
DEPDC1B	12.18535682	-0.547826191	0.355433557	-1.615208617	0.106265525	0.261494239
DAPK2	633.6883632	1.584888046	0.154635523	10.35225909	4.09E-25	3.69E-23
NSMAF	1039.501968	-0.335760868	0.097361187	-3.449043821	0.000562575	0.003672733
ADSS2	747.9807134	-0.165440682	0.13091815	-1.267594111	0.204942936	0.412633947
STAP1	0	NA	NA	NA	NA	NA
TIMP2	41928.39957	0.133219457	0.089895921	1.475779504	0.140003095	0.319628043
RFC1	1029.151765	-0.148293375	0.095409021	-1.554810363	0.11999124	0.286379827
TBC1D23	1242.592251	0.177314452	0.094353737	1.880965691	0.059976586	0.171915266
CUL3	1713.923798	0.007192001	0.088113551	0.084058164	0.933010187	0.968237599
MYOM2	25.62165297	-0.26620464	0.311392387	-0.906999452	0.364407087	0.589789838
OTC	0.106531894	-0.023492652	0.152128056	-0.149036282	0.881525004	NA
CYP46A1	22.73686508	-0.385999635	0.309759883	-1.192803493	0.232946342	0.447991388
ZZZ3	839.6399404	-0.025231677	0.09941981	-0.25562883	0.798237455	0.903477284
SLC18A1	0	NA	NA	NA	NA	NA
USP2	11.43354778	0.387170465	0.362106197	1.159542854	0.246234979	0.46490563
CASR	0	NA	NA	NA	NA	NA
TUBG2	508.0288213	-0.135754692	0.104474887	-1.298307601	0.194181655	0.398555176
RPL26L1	296.3248392	0.304098499	0.126684318	2.401547559	0.016325887	0.062532511
FLT4	1.737832582	0.180160744	0.283463919	0.156345822	0.875760439	NA
NSUN2	769.2681929	0.127165893	0.092616897	1.37069555	0.170469883	0.367360357
FBXO42	629.3791705	0.343535331	0.117336829	2.922920831	0.003467647	0.017507524
MFAP3	834.911306	0.228617161	0.101233388	2.257474272	0.023978455	0.085063053
MRI1	181.7315091	0.077662139	0.160349639	0.480520154	0.630857576	0.806899374
METTL1	59.42524032	-0.201371895	0.249361654	-0.839650141	0.401104577	0.624615983
HOXC8	24.22228172	-0.145941507	0.312003166	-0.557989514	0.576851545	0.769398166
AGA	600.1190248	-0.207147401	0.152144853	-1.331371901	0.18306667	0.384760313
PI4K2B	399.2800053	0.006405679	0.133624418	0.050001312	0.960121343	0.980207563
BOD1L1	2351.584947	-0.096332976	0.086673938	-1.114414607	0.26510136	0.488275549
MAT2B	1704.078733	0.510438809	0.111356305	4.583283302	4.58E-06	4.95E-05
TLL1	9.25262043	-0.528701389	0.372447227	-1.056682011	0.290656738	0.517606981
EDC4	703.6055882	0.095009823	0.10436221	0.907019579	0.364396444	0.589789838
TRIO	6076.897916	-0.19697566	0.109304638	-1.806280551	0.070874528	0.194307695
VCAN	8592.631804	-0.373617432	0.109500302	-3.424567061	0.00061578	0.00397192
CLEC16A	641.9626711	-0.225073951	0.13099779	-1.724044721	0.08469977	0.220371811
MSR1	157.9755093	-0.666818446	0.168859694	-4.055158994	5.01E-05	0.00042799
CDH1	0.668395272	0.062366195	0.177990966	0.336178526	0.736736245	NA
MTREX	1221.5222	-0.018560644	0.088601407	-0.209621214	0.833963321	0.922124989
DNAH5	208.5201212	-0.170072694	0.20416137	-0.878923325	0.379442851	0.604075803
ZFYVE16	1073.188219	-0.127646114	0.092044839	-1.390475497	0.164384535	0.357524916
RIPOR1	1101.893831	0.214757935	0.094887857	2.261979615	0.023698663	0.084227932
C6	22.98603583	1.213255218	0.33480705	3.83529453	0.000125414	0.000973876
RAI14	5059.848519	0.489513528	0.117482952	4.148147452	3.35E-05	0.000297562
SOX30	3.705525371	0.153350092	0.367990074	0.408345025	0.683020388	0.84044176
PNKP	318.4156664	-0.298219076	0.143337713	-2.094378269	0.036226297	0.11731851
BEST2	0.582386647	0.162555679	0.168672865	0.819275542	0.412629223	NA
PHLPP2	302.9740629	0.313673844	0.132141698	2.360817413	0.018234706	0.068220692
SPDL1	216.7512495	-0.190059257	0.186172408	-1.00340143	0.315667214	0.5423768
STAU2	613.7079058	-0.080961674	0.114298201	-0.709769963	0.477846798	0.692604959
SLC66A1	239.0549619	0.273154458	0.133239158	2.045419144	0.040813553	0.128238319
CTNS	499.7944918	-0.019617899	0.11246982	-0.181841741	0.855706926	0.931849328
RTN4R	1.352353014	-0.250457775	0.280716713	-0.921395827	0.356843807	NA
PHF23	796.8523253	-0.2420807	0.118262779	-2.04680201	0.040677528	0.127965407
CDH10	72.46322644	-1.580114681	0.26062548	-6.110517323	9.93E-10	1.94E-08
INPP4A	707.7220945	-0.010179976	0.110122303	-0.092525701	0.926280373	0.965474227
RAB27B	60.12146811	-1.301018143	0.284878055	-4.227871899	2.36E-05	0.000218895
PSMA4	1225.005819	-0.036187036	0.106410377	-0.345401387	0.729792635	0.867115967
MYO16	10.13935944	1.018935631	0.366771569	2.747613493	0.006003073	0.027772636
LSG1	523.125125	0.17954751	0.106821229	1.680278424	0.092903157	0.236436718
PARP3	373.4386553	-0.073565389	0.126813331	-0.586144449	0.557778449	0.754266389
TNC	3713.517439	-0.770115022	0.158362921	-4.909858947	9.11E-07	1.12E-05
THAP3	194.7003249	-0.100185967	0.145817084	-0.685194843	0.493220978	0.704678755
RIPOR3	1507.361369	0.119073899	0.112773443	1.038153624	0.299198539	0.527107896
TDP1	190.4610083	-0.406501273	0.151325739	-2.690159277	0.007141792	0.031974263
AIFM2	595.4098791	0.686778741	0.106647425	6.43889168	1.20E-10	2.57E-09
SPATA7	207.1022981	-0.309555594	0.148448574	-2.085798176	0.036996909	0.119146984
MED17	387.4410065	0.195630943	0.122956312	1.594081234	0.110917841	0.270343845
RETSAT	1261.038151	-0.041661007	0.087618689	-0.47423262	0.635334035	0.80948361
CAPG	1002.322074	0.006944204	0.099639703	0.078464807	0.937458324	0.970389697
AP2S1	1187.645378	0.223474031	0.102394032	2.182512999	0.029071693	0.098907093
USH2A	3.66195009	-0.240429013	0.359302581	-0.855647342	0.392192875	0.616765754
ZPBP	0	NA	NA	NA	NA	NA
TG	35.0529878	0.195817411	0.297804729	0.653315288	0.513553039	0.721385648
ADAM28	11.55476641	0.434416662	0.368257181	0.888512888	0.374264926	0.599130814
BARX2	0	NA	NA	NA	NA	NA
DCUN1D1	684.9170187	0.104741617	0.107162454	0.978017223	0.328065806	0.555415025
JADE2	1531.732519	0.304853111	0.092056453	3.310074917	0.00093271	0.005691755
ZIC2	0	NA	NA	NA	NA	NA
LCP2	0	NA	NA	NA	NA	NA
TRIT1	235.6627356	-0.065496544	0.143382966	-0.46026556	0.645325618	0.816824991
ADRB1	0	NA	NA	NA	NA	NA
GUCA2B	0	NA	NA	NA	NA	NA
CUL7	1105.749717	-0.50453898	0.10344038	-4.87777751	1.07E-06	1.29E-05
CTNNA1	7926.012461	0.106858676	0.08089273	1.320223167	0.186760519	0.390004315
PHKA2	357.3383507	0.258680091	0.121570243	2.125531199	0.033542314	0.110482339
CNTLN	492.5975122	-0.270207016	0.117491101	-2.2917855	0.021918024	0.079138002
